ObjectId;goal_code;goal_labelEN;goal_descEN;target_code;target_descEN;indicator_code;indicator_reference;indicator_descEN;series_release;series_tags;series;seriesDescription;geoAreaCode;geoAreaName;level_;parentCode;parentName;type;X;Y;ISO3;UN_Member;Country_Profile;UnitMultiplier;Units_code;Units_desc;timeSeries_id;timeSeries_keys;n_years;min_year;max_year;years;value_2019;latest_value;footnotes;nature
218;12;Goal 12;Ensure sustainable consumption and production patterns;12.3;By 2030, halve per capita global food waste at the retail and consumer levels and reduce food losses along production and supply chains, including post-harvest losses;C120301;12.3.1;(a) Food loss index and (b) food waste index;2021.Q2.G.03;['food waste', 'food losses'];AG_FOOD_WST_PC;Food waste per capita (KG);234;Faroe Islands;5;154;Northern Europe;Country;-7.122044325;62.21228119;FRO;0;1;;KG;Kilograms;AG_FOOD_WST_PC;;1;2019;2019;[2019];76.18548;76.18548;Low Confidence;E: Estimated data
219;12;Goal 12;Ensure sustainable consumption and production patterns;12.3;By 2030, halve per capita global food waste at the retail and consumer levels and reduce food losses along production and supply chains, including post-harvest losses;C120301;12.3.1;(a) Food loss index and (b) food waste index;2021.Q2.G.03;['food waste', 'food losses'];AG_FOOD_WST_PC;Food waste per capita (KG);234;Faroe Islands;5;154;Northern Europe;Country;-7.122044325;62.21228119;FRO;0;1;;KG;Kilograms;AG_FOOD_WST_PC;;1;2019;2019;[2019];25.57042;25.57042;Low Confidence;E: Estimated data
220;12;Goal 12;Ensure sustainable consumption and production patterns;12.3;By 2030, halve per capita global food waste at the retail and consumer levels and reduce food losses along production and supply chains, including post-harvest losses;C120301;12.3.1;(a) Food loss index and (b) food waste index;2021.Q2.G.03;['food waste', 'food losses'];AG_FOOD_WST_PC;Food waste per capita (KG);234;Faroe Islands;5;154;Northern Europe;Country;-7.122044325;62.21228119;FRO;0;1;;KG;Kilograms;AG_FOOD_WST_PC;;1;2019;2019;[2019];12.81131;12.81131;Low Confidence;E: Estimated data
221;12;Goal 12;Ensure sustainable consumption and production patterns;12.3;By 2030, halve per capita global food waste at the retail and consumer levels and reduce food losses along production and supply chains, including post-harvest losses;C120301;12.3.1;(a) Food loss index and (b) food waste index;2021.Q2.G.03;['food waste', 'food losses'];AG_FOOD_WST_PC;Food waste per capita (KG);242;Fiji;4;543;Oceania (exc. Australia and New Zealand);Country;177.9660884;-17.83301566;FJI;1;1;;KG;Kilograms;AG_FOOD_WST_PC;;1;2019;2019;[2019];75.71312;75.71312;Very Low Confidence;E: Estimated data
222;12;Goal 12;Ensure sustainable consumption and production patterns;12.3;By 2030, halve per capita global food waste at the retail and consumer levels and reduce food losses along production and supply chains, including post-harvest losses;C120301;12.3.1;(a) Food loss index and (b) food waste index;2021.Q2.G.03;['food waste', 'food losses'];AG_FOOD_WST_PC;Food waste per capita (KG);242;Fiji;4;543;Oceania (exc. Australia and New Zealand);Country;177.9660884;-17.83301566;FJI;1;1;;KG;Kilograms;AG_FOOD_WST_PC;;1;2019;2019;[2019];75.71312;75.71312;Very Low Confidence;E: Estimated data
223;12;Goal 12;Ensure sustainable consumption and production patterns;12.3;By 2030, halve per capita global food waste at the retail and consumer levels and reduce food losses along production and supply chains, including post-harvest losses;C120301;12.3.1;(a) Food loss index and (b) food waste index;2021.Q2.G.03;['food waste', 'food losses'];AG_FOOD_WST_PC;Food waste per capita (KG);242;Fiji;4;543;Oceania (exc. Australia and New Zealand);Country;177.9660884;-17.83301566;FJI;1;1;;KG;Kilograms;AG_FOOD_WST_PC;;1;2019;2019;[2019];27.64808;27.64808;Very Low Confidence;E: Estimated data
224;12;Goal 12;Ensure sustainable consumption and production patterns;12.3;By 2030, halve per capita global food waste at the retail and consumer levels and reduce food losses along production and supply chains, including post-harvest losses;C120301;12.3.1;(a) Food loss index and (b) food waste index;2021.Q2.G.03;['food waste', 'food losses'];AG_FOOD_WST_PC;Food waste per capita (KG);242;Fiji;4;543;Oceania (exc. Australia and New Zealand);Country;177.9660884;-17.83301566;FJI;1;1;;KG;Kilograms;AG_FOOD_WST_PC;;1;2019;2019;[2019];27.64808;27.64808;Very Low Confidence;E: Estimated data
225;12;Goal 12;Ensure sustainable consumption and production patterns;12.3;By 2030, halve per capita global food waste at the retail and consumer levels and reduce food losses along production and supply chains, including post-harvest losses;C120301;12.3.1;(a) Food loss index and (b) food waste index;2021.Q2.G.03;['food waste', 'food losses'];AG_FOOD_WST_PC;Food waste per capita (KG);242;Fiji;4;543;Oceania (exc. Australia and New Zealand);Country;177.9660884;-17.83301566;FJI;1;1;;KG;Kilograms;AG_FOOD_WST_PC;;1;2019;2019;[2019];15.64023;15.64023;Very Low Confidence;E: Estimated data
226;12;Goal 12;Ensure sustainable consumption and production patterns;12.3;By 2030, halve per capita global food waste at the retail and consumer levels and reduce food losses along production and supply chains, including post-harvest losses;C120301;12.3.1;(a) Food loss index and (b) food waste index;2021.Q2.G.03;['food waste', 'food losses'];AG_FOOD_WST_PC;Food waste per capita (KG);242;Fiji;4;543;Oceania (exc. Australia and New Zealand);Country;177.9660884;-17.83301566;FJI;1;1;;KG;Kilograms;AG_FOOD_WST_PC;;1;2019;2019;[2019];15.64023;15.64023;Very Low Confidence;E: Estimated data
227;12;Goal 12;Ensure sustainable consumption and production patterns;12.3;By 2030, halve per capita global food waste at the retail and consumer levels and reduce food losses along production and supply chains, including post-harvest losses;C120301;12.3.1;(a) Food loss index and (b) food waste index;2021.Q2.G.03;['food waste', 'food losses'];AG_FOOD_WST_PC;Food waste per capita (KG);246;Finland;5;154;Northern Europe;Country;23.308447;61.91586738;FIN;1;1;;KG;Kilograms;AG_FOOD_WST_PC;;1;2019;2019;[2019];65.42369;65.42369;Medium Confidence;E: Estimated data
228;12;Goal 12;Ensure sustainable consumption and production patterns;12.3;By 2030, halve per capita global food waste at the retail and consumer levels and reduce food losses along production and supply chains, including post-harvest losses;C120301;12.3.1;(a) Food loss index and (b) food waste index;2021.Q2.G.03;['food waste', 'food losses'];AG_FOOD_WST_PC;Food waste per capita (KG);246;Finland;5;154;Northern Europe;Country;23.308447;61.91586738;FIN;1;1;;KG;Kilograms;AG_FOOD_WST_PC;;1;2019;2019;[2019];23.30491;23.30491;Medium Confidence;E: Estimated data
229;12;Goal 12;Ensure sustainable consumption and production patterns;12.3;By 2030, halve per capita global food waste at the retail and consumer levels and reduce food losses along production and supply chains, including post-harvest losses;C120301;12.3.1;(a) Food loss index and (b) food waste index;2021.Q2.G.03;['food waste', 'food losses'];AG_FOOD_WST_PC;Food waste per capita (KG);246;Finland;5;154;Northern Europe;Country;23.308447;61.91586738;FIN;1;1;;KG;Kilograms;AG_FOOD_WST_PC;;1;2019;2019;[2019];12.81131;12.81131;Low Confidence;E: Estimated data
230;12;Goal 12;Ensure sustainable consumption and production patterns;12.3;By 2030, halve per capita global food waste at the retail and consumer levels and reduce food losses along production and supply chains, including post-harvest losses;C120301;12.3.1;(a) Food loss index and (b) food waste index;2021.Q2.G.03;['food waste', 'food losses'];AG_FOOD_WST_PC;Food waste per capita (KG);250;France;5;155;Western Europe;Country;2.457288129;46.62660861;FRA;1;1;;KG;Kilograms;AG_FOOD_WST_PC;;1;2019;2019;[2019];84.79017;84.79017;Medium Confidence;E: Estimated data
231;12;Goal 12;Ensure sustainable consumption and production patterns;12.3;By 2030, halve per capita global food waste at the retail and consumer levels and reduce food losses along production and supply chains, including post-harvest losses;C120301;12.3.1;(a) Food loss index and (b) food waste index;2021.Q2.G.03;['food waste', 'food losses'];AG_FOOD_WST_PC;Food waste per capita (KG);250;France;5;155;Western Europe;Country;2.457288129;46.62660861;FRA;1;1;;KG;Kilograms;AG_FOOD_WST_PC;;1;2019;2019;[2019];24.48314;24.48314;Medium Confidence;E: Estimated data
232;12;Goal 12;Ensure sustainable consumption and production patterns;12.3;By 2030, halve per capita global food waste at the retail and consumer levels and reduce food losses along production and supply chains, including post-harvest losses;C120301;12.3.1;(a) Food loss index and (b) food waste index;2021.Q2.G.03;['food waste', 'food losses'];AG_FOOD_WST_PC;Food waste per capita (KG);250;France;5;155;Western Europe;Country;2.457288129;46.62660861;FRA;1;1;;KG;Kilograms;AG_FOOD_WST_PC;;1;2019;2019;[2019];25.6038;25.6038;Medium Confidence;E: Estimated data
233;12;Goal 12;Ensure sustainable consumption and production patterns;12.3;By 2030, halve per capita global food waste at the retail and consumer levels and reduce food losses along production and supply chains, including post-harvest losses;C120301;12.3.1;(a) Food loss index and (b) food waste index;2021.Q2.G.03;['food waste', 'food losses'];AG_FOOD_WST_PC;Food waste per capita (KG);258;French Polynesia;4;543;Oceania (exc. Australia and New Zealand);Country;-149.4052367;-17.67709294;PYF;0;1;;KG;Kilograms;AG_FOOD_WST_PC;;1;2019;2019;[2019];78.69033;78.69033;Very Low Confidence;E: Estimated data
234;12;Goal 12;Ensure sustainable consumption and production patterns;12.3;By 2030, halve per capita global food waste at the retail and consumer levels and reduce food losses along production and supply chains, including post-harvest losses;C120301;12.3.1;(a) Food loss index and (b) food waste index;2021.Q2.G.03;['food waste', 'food losses'];AG_FOOD_WST_PC;Food waste per capita (KG);258;French Polynesia;4;543;Oceania (exc. Australia and New Zealand);Country;-149.4052367;-17.67709294;PYF;0;1;;KG;Kilograms;AG_FOOD_WST_PC;;1;2019;2019;[2019];78.69033;78.69033;Very Low Confidence;E: Estimated data
235;12;Goal 12;Ensure sustainable consumption and production patterns;12.3;By 2030, halve per capita global food waste at the retail and consumer levels and reduce food losses along production and supply chains, including post-harvest losses;C120301;12.3.1;(a) Food loss index and (b) food waste index;2021.Q2.G.03;['food waste', 'food losses'];AG_FOOD_WST_PC;Food waste per capita (KG);258;French Polynesia;4;543;Oceania (exc. Australia and New Zealand);Country;-149.4052367;-17.67709294;PYF;0;1;;KG;Kilograms;AG_FOOD_WST_PC;;1;2019;2019;[2019];25.57042;25.57042;Low Confidence;E: Estimated data
236;12;Goal 12;Ensure sustainable consumption and production patterns;12.3;By 2030, halve per capita global food waste at the retail and consumer levels and reduce food losses along production and supply chains, including post-harvest losses;C120301;12.3.1;(a) Food loss index and (b) food waste index;2021.Q2.G.03;['food waste', 'food losses'];AG_FOOD_WST_PC;Food waste per capita (KG);258;French Polynesia;4;543;Oceania (exc. Australia and New Zealand);Country;-149.4052367;-17.67709294;PYF;0;1;;KG;Kilograms;AG_FOOD_WST_PC;;1;2019;2019;[2019];25.57042;25.57042;Low Confidence;E: Estimated data
237;12;Goal 12;Ensure sustainable consumption and production patterns;12.3;By 2030, halve per capita global food waste at the retail and consumer levels and reduce food losses along production and supply chains, including post-harvest losses;C120301;12.3.1;(a) Food loss index and (b) food waste index;2021.Q2.G.03;['food waste', 'food losses'];AG_FOOD_WST_PC;Food waste per capita (KG);258;French Polynesia;4;543;Oceania (exc. Australia and New Zealand);Country;-149.4052367;-17.67709294;PYF;0;1;;KG;Kilograms;AG_FOOD_WST_PC;;1;2019;2019;[2019];12.81131;12.81131;Low Confidence;E: Estimated data
238;12;Goal 12;Ensure sustainable consumption and production patterns;12.3;By 2030, halve per capita global food waste at the retail and consumer levels and reduce food losses along production and supply chains, including post-harvest losses;C120301;12.3.1;(a) Food loss index and (b) food waste index;2021.Q2.G.03;['food waste', 'food losses'];AG_FOOD_WST_PC;Food waste per capita (KG);258;French Polynesia;4;543;Oceania (exc. Australia and New Zealand);Country;-149.4052367;-17.67709294;PYF;0;1;;KG;Kilograms;AG_FOOD_WST_PC;;1;2019;2019;[2019];12.81131;12.81131;Low Confidence;E: Estimated data
239;12;Goal 12;Ensure sustainable consumption and production patterns;12.3;By 2030, halve per capita global food waste at the retail and consumer levels and reduce food losses along production and supply chains, including post-harvest losses;C120301;12.3.1;(a) Food loss index and (b) food waste index;2021.Q2.G.03;['food waste', 'food losses'];AG_FOOD_WST_PC;Food waste per capita (KG);266;Gabon;4;17;Middle Africa;Country;11.78727747;-0.60687619;GAB;1;1;;KG;Kilograms;AG_FOOD_WST_PC;;1;2019;2019;[2019];91.93977;91.93977;Low Confidence;E: Estimated data
240;12;Goal 12;Ensure sustainable consumption and production patterns;12.3;By 2030, halve per capita global food waste at the retail and consumer levels and reduce food losses along production and supply chains, including post-harvest losses;C120301;12.3.1;(a) Food loss index and (b) food waste index;2021.Q2.G.03;['food waste', 'food losses'];AG_FOOD_WST_PC;Food waste per capita (KG);266;Gabon;4;17;Middle Africa;Country;11.78727747;-0.60687619;GAB;1;1;;KG;Kilograms;AG_FOOD_WST_PC;;1;2019;2019;[2019];27.64808;27.64808;Very Low Confidence;E: Estimated data
241;12;Goal 12;Ensure sustainable consumption and production patterns;12.3;By 2030, halve per capita global food waste at the retail and consumer levels and reduce food losses along production and supply chains, including post-harvest losses;C120301;12.3.1;(a) Food loss index and (b) food waste index;2021.Q2.G.03;['food waste', 'food losses'];AG_FOOD_WST_PC;Food waste per capita (KG);266;Gabon;4;17;Middle Africa;Country;11.78727747;-0.60687619;GAB;1;1;;KG;Kilograms;AG_FOOD_WST_PC;;1;2019;2019;[2019];15.64023;15.64023;Very Low Confidence;E: Estimated data
242;12;Goal 12;Ensure sustainable consumption and production patterns;12.3;By 2030, halve per capita global food waste at the retail and consumer levels and reduce food losses along production and supply chains, including post-harvest losses;C120301;12.3.1;(a) Food loss index and (b) food waste index;2021.Q2.G.03;['food waste', 'food losses'];AG_FOOD_WST_PC;Food waste per capita (KG);270;Gambia;4;11;Western Africa;Country;-15.39944785;13.45295927;GMB;1;1;;KG;Kilograms;AG_FOOD_WST_PC;;1;2019;2019;[2019];102.69433;102.69433;Low Confidence;E: Estimated data
243;12;Goal 12;Ensure sustainable consumption and production patterns;12.3;By 2030, halve per capita global food waste at the retail and consumer levels and reduce food losses along production and supply chains, including post-harvest losses;C120301;12.3.1;(a) Food loss index and (b) food waste index;2021.Q2.G.03;['food waste', 'food losses'];AG_FOOD_WST_PC;Food waste per capita (KG);270;Gambia;4;11;Western Africa;Country;-15.39944785;13.45295927;GMB;1;1;;KG;Kilograms;AG_FOOD_WST_PC;;1;2019;2019;[2019];27.64808;27.64808;Very Low Confidence;E: Estimated data
244;12;Goal 12;Ensure sustainable consumption and production patterns;12.3;By 2030, halve per capita global food waste at the retail and consumer levels and reduce food losses along production and supply chains, including post-harvest losses;C120301;12.3.1;(a) Food loss index and (b) food waste index;2021.Q2.G.03;['food waste', 'food losses'];AG_FOOD_WST_PC;Food waste per capita (KG);270;Gambia;4;11;Western Africa;Country;-15.39944785;13.45295927;GMB;1;1;;KG;Kilograms;AG_FOOD_WST_PC;;1;2019;2019;[2019];15.64023;15.64023;Very Low Confidence;E: Estimated data
245;12;Goal 12;Ensure sustainable consumption and production patterns;12.3;By 2030, halve per capita global food waste at the retail and consumer levels and reduce food losses along production and supply chains, including post-harvest losses;C120301;12.3.1;(a) Food loss index and (b) food waste index;2021.Q2.G.03;['food waste', 'food losses'];AG_FOOD_WST_PC;Food waste per capita (KG);268;Georgia;4;145;Western Asia;Country;43.3713615;42.04813028;GEO;1;1;;KG;Kilograms;AG_FOOD_WST_PC;;1;2019;2019;[2019];100.974;100.974;Medium Confidence;E: Estimated data
246;12;Goal 12;Ensure sustainable consumption and production patterns;12.3;By 2030, halve per capita global food waste at the retail and consumer levels and reduce food losses along production and supply chains, including post-harvest losses;C120301;12.3.1;(a) Food loss index and (b) food waste index;2021.Q2.G.03;['food waste', 'food losses'];AG_FOOD_WST_PC;Food waste per capita (KG);268;Georgia;4;145;Western Asia;Country;43.3713615;42.04813028;GEO;1;1;;KG;Kilograms;AG_FOOD_WST_PC;;1;2019;2019;[2019];27.64808;27.64808;Very Low Confidence;E: Estimated data
247;12;Goal 12;Ensure sustainable consumption and production patterns;12.3;By 2030, halve per capita global food waste at the retail and consumer levels and reduce food losses along production and supply chains, including post-harvest losses;C120301;12.3.1;(a) Food loss index and (b) food waste index;2021.Q2.G.03;['food waste', 'food losses'];AG_FOOD_WST_PC;Food waste per capita (KG);268;Georgia;4;145;Western Asia;Country;43.3713615;42.04813028;GEO;1;1;;KG;Kilograms;AG_FOOD_WST_PC;;1;2019;2019;[2019];15.64023;15.64023;Very Low Confidence;E: Estimated data
248;12;Goal 12;Ensure sustainable consumption and production patterns;12.3;By 2030, halve per capita global food waste at the retail and consumer levels and reduce food losses along production and supply chains, including post-harvest losses;C120301;12.3.1;(a) Food loss index and (b) food waste index;2021.Q2.G.03;['food waste', 'food losses'];AG_FOOD_WST_PC;Food waste per capita (KG);276;Germany;5;155;Western Europe;Country;10.3806066;51.08862743;DEU;1;1;;KG;Kilograms;AG_FOOD_WST_PC;;1;2019;2019;[2019];75;75;High Confidence;E: Estimated data
249;12;Goal 12;Ensure sustainable consumption and production patterns;12.3;By 2030, halve per capita global food waste at the retail and consumer levels and reduce food losses along production and supply chains, including post-harvest losses;C120301;12.3.1;(a) Food loss index and (b) food waste index;2021.Q2.G.03;['food waste', 'food losses'];AG_FOOD_WST_PC;Food waste per capita (KG);276;Germany;5;155;Western Europe;Country;10.3806066;51.08862743;DEU;1;1;;KG;Kilograms;AG_FOOD_WST_PC;;1;2019;2019;[2019];20.57585;20.57585;High Confidence;E: Estimated data
250;12;Goal 12;Ensure sustainable consumption and production patterns;12.3;By 2030, halve per capita global food waste at the retail and consumer levels and reduce food losses along production and supply chains, including post-harvest losses;C120301;12.3.1;(a) Food loss index and (b) food waste index;2021.Q2.G.03;['food waste', 'food losses'];AG_FOOD_WST_PC;Food waste per capita (KG);276;Germany;5;155;Western Europe;Country;10.3806066;51.08862743;DEU;1;1;;KG;Kilograms;AG_FOOD_WST_PC;;1;2019;2019;[2019];5.96578;5.96578;High Confidence;E: Estimated data
